#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 2.41585 fm^-1 (group = 3)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = 54.2637 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-60.1399      50.6558       -0.0519281            2.41585
-60.0199      50.6492       -0.0522337            2.41585
-59.8999      50.6426       -0.0525402            2.41585
-59.7799      50.6359       -0.0528477            2.41585
-59.6599      50.6292       -0.0531562            2.41585
-59.5399      50.6225       -0.0534659            2.41585
-59.4199      50.6158       -0.0537766            2.41585
-59.2999      50.6091       -0.0540886            2.41585
-59.1799      50.6023       -0.0544017            2.41585
-59.0599      50.5956       -0.0547161            2.41585
-58.9399      50.5888       -0.0550319            2.41585
-58.8199      50.582       -0.055349            2.41585
-58.6999      50.5751       -0.0556675            2.41585
-58.5799      50.5683       -0.0559874            2.41585
-58.4599      50.5614       -0.0563088            2.41585
-58.3399      50.5545       -0.0566318            2.41585
-58.2199      50.5476       -0.0569564            2.41585
-58.0999      50.5406       -0.0572826            2.41585
-57.9799      50.5336       -0.0576105            2.41585
-57.8599      50.5266       -0.0579401            2.41585
-57.7399      50.5196       -0.0582715            2.41585
-57.6199      50.5126       -0.0586047            2.41585
-57.4999      50.5055       -0.0589398            2.41585
-57.3799      50.4984       -0.0592768            2.41585
-57.2599      50.4913       -0.0596157            2.41585
-57.1399      50.4841       -0.0599566            2.41585
-57.0199      50.477       -0.0602996            2.41585
-56.8999      50.4698       -0.0606447            2.41585
-56.7799      50.4626       -0.0609919            2.41585
-56.6599      50.4553       -0.0613414            2.41585
-56.5399      50.448       -0.061693            2.41585
-56.4199      50.4407       -0.062047            2.41585
-56.2999      50.4334       -0.0624033            2.41585
-56.1799      50.426       -0.062762            2.41585
-56.0599      50.4187       -0.0631231            2.41585
-55.9399      50.4112       -0.0634868            2.41585
-55.8199      50.4038       -0.0638529            2.41585
-55.6999      50.3963       -0.0642217            2.41585
-55.5799      50.3888       -0.0645931            2.41585
-55.4599      50.3813       -0.0649672            2.41585
-55.3399      50.3737       -0.0653441            2.41585
-55.2199      50.3661       -0.0657238            2.41585
-55.0999      50.3585       -0.0661064            2.41585
-54.9799      50.3508       -0.0664918            2.41585
-54.8599      50.3431       -0.0668803            2.41585
-54.7399      50.3354       -0.0672717            2.41585
-54.6199      50.3277       -0.0676663            2.41585
-54.4999      50.3199       -0.068064            2.41585
-54.3799      50.3121       -0.068465            2.41585
-54.2599      50.3042       -0.0688691            2.41585
-54.2599       0       0


-49.7967       0       0
-49.7967      49.9838       -0.0868914            2.41585
-49.6767      49.9743       -0.087478            2.41585
-49.5567      49.9647       -0.0880713            2.41585
-49.4367      49.9551       -0.0886714            2.41585
-49.3167      49.9454       -0.0892785            2.41585
-49.1967      49.9357       -0.0898927            2.41585
-49.0767      49.9259       -0.0905142            2.41585
-48.9567      49.916       -0.0911431            2.41585
-48.8367      49.9061       -0.0917795            2.41585
-48.7167      49.8962       -0.0924236            2.41585
-48.5967      49.8862       -0.0930755            2.41585
-48.4767      49.8761       -0.0937354            2.41585
-48.3567      49.8659       -0.0944035            2.41585
-48.2367      49.8557       -0.0950799            2.41585
-48.1167      49.8454       -0.0957648            2.41585
-47.9967      49.8351       -0.0964584            2.41585
-47.8767      49.8247       -0.0971608            2.41585
-47.7567      49.8142       -0.0978722            2.41585
-47.6367      49.8037       -0.0985928            2.41585
-47.5167      49.7931       -0.0993227            2.41585
-47.3967      49.7824       -0.100062            2.41585
-47.2767      49.7717       -0.100812            2.41585
-47.1567      49.7609       -0.101571            2.41585
-47.0367      49.75       -0.10234            2.41585
