#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 0 fm^-1 (group = 0)     and E_F = -42.8326 MeV
#
#   Sigma^{infty} = -106.672 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-120.983      -59.4932       22.6407            0
-120.863      -60.1213       21.8256            0
-120.743      -60.7693       20.9287            0
-120.623      -61.4656       19.9766            0
-120.503      -62.2246       19.0001            0
-120.383      -63.0484       18.0283            0
-120.263      -63.9301       17.0842            0
-120.143      -64.8581       16.1841            0
-120.023      -65.819       15.3377            0
-119.903      -66.8001       14.5495            0
-119.783      -67.7901       13.8199            0
-119.663      -68.78       13.1471            0
-119.543      -69.7626       12.5279            0
-119.423      -70.7327       11.9581            0
-119.303      -71.6865       11.4335            0
-119.183      -72.6214       10.95            0
-119.063      -73.5358       10.5035            0
-118.943      -74.4286       10.0905            0
-118.823      -75.2995       9.70763            0
-118.703      -76.1484       9.35197            0
-118.583      -76.9756       9.02089            0
-118.463      -77.7814       8.71203            0
-118.343      -78.5663       8.42333            0
-118.223      -79.3311       8.15297            0
-118.103      -80.0763       7.89932            0
-117.983      -80.8027       7.66093            0
-117.863      -81.511       7.43652            0
-117.743      -82.2019       7.22496            0
-117.623      -82.8761       7.02523            0
-117.503      -83.5342       6.8364            0
-117.383      -84.1771       6.65767            0
-117.263      -84.8052       6.48829            0
-117.143      -85.4192       6.3276            0
-117.023      -86.0197       6.175            0
-116.903      -86.6073       6.02994            0
-116.783      -87.1825       5.89193            0
-116.663      -87.7458       5.76051            0
-116.543      -88.2977       5.63528            0
-116.423      -88.8387       5.51585            0
-116.303      -89.3692       5.40188            0
-116.183      -89.8897       5.29306            0
-116.063      -90.4006       5.18909            0
-115.943      -90.9022       5.08969            0
-115.823      -91.395       4.99463            0
-115.703      -91.8792       4.90367            0
-115.583      -92.3553       4.8166            0
-115.463      -92.8235       4.73322            0
-115.343      -93.2842       4.65334            0
-115.223      -93.7377       4.5768            0
-115.103      -94.1842       4.50344            0
-114.983      -94.624       4.4331            0
-114.863      -95.0574       4.36565            0
-114.743      -95.4847       4.30096            0
-114.623      -95.906       4.23891            0
-114.503      -96.3217       4.17938            0
-114.383      -96.7318       4.12227            0
-114.263      -97.1367       4.06748            0
-114.143      -97.5366       4.01491            0
-114.023      -97.9316       3.96447            0
-113.903      -98.3219       3.91609            0
-113.783      -98.7078       3.86969            0
-113.663      -99.0894       3.82518            0
-113.543      -99.4668       3.78251            0
-113.423      -99.8403       3.74161            0
-113.303      -100.21       3.70241            0
-113.183      -100.576       3.66487            0
-113.063      -100.939       3.62891            0
-112.943      -101.298       3.59451            0
